ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E08000001,male,7644,3494,12181,9528,9625,9092,8386,9526,9957,8935,7385,6816,6635,4485,2990,1473,708
E08000002,female,4543,2109,6555,6152,6775,6375,5872,6660,7000,6557,5269,4905,5132,3642,2749,1632,1047
E08000002,male,4863,2292,7294,6107,6055,6171,5496,6168,6785,6288,5097,4577,4638,3065,2079,1016,543
E08000003,female,12076,5454,43368,31862,23814,19551,14864,14060,14400,12425,9811,7870,6709,5175,4130,2482,1746
E08000003,male,12481,5689,42684,34188,27933,22265,16286,14772,14400,11902,9918,7949,6417,3961,2777,1506,719
E08000004,female,6338,2923,9487,7786,8435,8003,6897,7700,7903,7551,6153,5568,5506,4093,2930,1801,1079
E08000004,male,6580,3326,10429,8075,8013,7546,6803,7655,7911,6947,5912,5197,4889,3350,2222,1080,597
E08000005,female,5472,2438,8448,7471,7981,7645,6809,7290,7748,7225,6290,5443,5140,3617,2671,1747,1078
E08000005,male,5897,2682,9508,7764,7563,7145,6242,7152,7502,6825,5890,5354,4799,3089,2083,1055,539
E08000006,female,5633,2459,13148,11461,10732,9430,7192,7471,7912,7168,5892,5096,5006,3795,2850,1752,1206
E08000006,male,5879,2573,13124,12129,12046,10259,7633,7418,8044,7476,6118,5147,4814,3085,2296,1113,569
E08000007,female,6642,2975,9192,8724,9838,10108,9293,10152,10961,10264,8520,7835,8076,5962,4802,3187,1957
E08000007,male,7340,3304,9832,8446,8772,9216,9204,9805,10398,9792,8662,7469,7371,5157,3752,2133,1025
E08000008,female,5218,2410,8176,7773,8166,7633,6506,7744,8460,7854,6257,5743,5781,4123,3049,1789,974
E08000008,male,5336,2493,8693,7319,7401,7107,6622,7474,8314,7838,6466,5510,5527,3611,2309,1155,455
E08000009,female,6209,2889,7233,6108,7586,8986,8847,8850,8834,8066,6396,5527,5510,4241,3465,2335,1581
E08000009,male,6471,2950,7936,6436,7152,8184,8177,8458,8272,7747,6392,5297,4968,3391,2545,1547,776
E08000010,female,7441,3432,11276,10221,11031,10701,9558,11884,12579,11529,9449,8831,9441,6507,4414,2532,1469
E08000010,male,7939,3722,12432,10352,10691,10530,9481,11732,12766,11381,9245,8749,8922,6107,3605,1631,700
E08000011,female,3424,1638,6101,5636,5659,4902,4218,4965,5687,5960,5112,4178,3414,2477,2194,1423,767
E08000011,male,3538,1646,6178,5122,4818,4154,3494,4248,4739,5343,4691,3724,3130,2034,1545,772,375
E08000012,female,9149,4445,35214,22696,18319,15856,12929,13747,15222,15551,13192,11117,9677,7074,6058,3827,2121
E08000012,male,9797,4653,33643,23980,21060,18077,14242,13840,14228,14254,12426,10655,9140,5939,4510,2363,1033
E08000013,female,3924,1770,6270,5797,6169,5545,5075,6345,6575,6339,5420,5209,5440,3881,2989,1636,944
E08000013,male,4060,1893,6831,5751,5759,5405,5030,6019,6470,6302,5412,4953,4919,3379,2335,1137,381
E08000014,female,5807,2852,8989,7693,7931,7903,7455,9248,10379,11068,9962,8695,8647,6896,5772,3999,2383
E08000014,male,6061,2940,9829,7859,7720,7283,6662,8438,9569,10253,8986,8144,7749,5479,4077,2292,993
E08000015,female,7370,3487,10627,9226,9904,9778,9602,10956,12227,12293,10740,9957,9796,7299,5622,3769,2479
E08000015,male,7814,3673,11654,9113,9183,9053,8568,10150,11182,11469,9915,9349,8976,6055,4111,2336,1114
E08000016,female,5386,2502,8792,8150,8304,7894,6860,8522,9254,8787,7780,6794,6875,4801,3551,2326,1404
E08000016,male,5735,2561,9115,7977,7856,7731,6492,8316,9463,8667,7661,6784,6452,4333,2821,1443,578
E08000017,female,7192,3258,10749,9980,10800,9940,8354,10068,11320,10795,9645,8657,8390,5854,4824,2940,1751
E08000017,male,7356,3405,11668,10551,10623,10344,9044,10160,10734,10985,9467,8124,7791,5233,3470,1902,809
E08000018,female,6127,2885,9367,8438,8728,8602,7397,9081,9583,9088,8093,7212,7425,5426,4035,2481,1603
E08000018,male,6287,3044,10255,8272,8301,7759,6987,8881,9631,9271,7856,7013,6945,4714,3241,1560,644
E08000019,female,12524,5758,38361,25774,19795,17859,15713,18112,18413,16711,14068,12680,12978,9804,7970,5192,3017
E08000019,male,13358,6175,40850,27260,19898,17236,16428,17192,18493,16652,13862,11748,11652,8414,6071,3247,1667
E08000021,female,5798,2722,25817,13923,10007,8770,7494,7854,8163,8320,7414,6130,5770,4122,3633,2390,1577
E08000021,male,6116,3107,26316,16346,11598,9188,7494,8076,8345,8068,7336,6060,5630,3438,2703,1600,787
E08000022,female,4427,2081,6606,6048,7218,7449,6524,7427,7775,7715,6906,6236,6058,4091,3362,2250,1357
E08000022,male,4780,2177,7021,5863,6387,6819,6462,6944,7241,7207,6347,5748,5406,3339,2397,1330,529
E08000023,female,3243,1485,5402,4797,5092,4784,4213,4960,5840,5854,5129,4588,4248,2966,2488,1639,1015
E08000023,male,3310,1613,5731,4850,4915,4282,3838,4568,5348,5557,5055,4167,3920,2406,1840,930,386
E08000024,female,5901,2700,11047,9996,9209,8436,7810,9361,10159,10219,9274,8304,7970,5475,4476,2839,1282
E08000024,male,6182,2915,11575,10008,9138,7876,7169,8595,9423,9736,8982,7591,6953,4446,3294,1705,508
E08000025,female,29820,13730,71510,47987,41186,38601,33728,33667,33536,30399,24675,21125,19226,15186,12557,8379,5487
E08000025,male,31879,14892,69687,49787,41546,37593,33253,33035,32016,29007,23792,20382,16888,12466,9551,5551,2620
E08000026,female,7926,3662,24646,18476,14552,11874,9859,10225,10222,9199,7801,6828,6693,5363,4100,2600,1679
E08000026,male,8243,3818,28550,20080,16276,12538,10252,10172,9938,9217,7648,6522,6115,4449,3262,1750,870
E08000027,female,7625,3559,11722,10103,10526,10224,9108,11057,11818,10699,8987,8702,8780,7115,5595,3385,1957
E08000027,male,7821,3628,12159,9740,9849,9653,8931,10828,11588,10576,8882,8218,8234,6291,4299,2153,873
E08000028,female,8482,3808,12475,11201,12393,12337,10001,10686,11215,9793,7892,6878,6391,5428,4204,2578,1606
E08000028,male,8918,4135,14035,11533,12013,11686,10201,10754,10691,9679,8047,6480,5949,4478,3096,1607,674
E08000029,female,5175,2334,7401,6176,6359,6810,6608,7520,8149,7833,6089,5906,6384,4729,3831,2598,1785
E08000029,male,5669,2651,7812,6221,6021,6020,5887,7176,7817,7246,6050,5359,5763,4081,2753,1601,840
E08000030,female,7137,3387,11144,9924,10034,9460,7979,9257,9572,9027,7408,6661,6574,5570,4405,2766,1519
E08000030,male,7542,3542,11734,9251,9556,9150,8259,9257,9385,8830,7160,6384,6037,4534,3307,1663,701
E08000031,female,6348,2776,10052,9260,9646,8764,7696,8862,8765,8195,6700,6094,5463,4658,3714,2492,1502
E08000031,male,6494,2997,11271,9568,9618,8999,7938,8811,8678,7847,6549,5744,5020,3887,2812,1689,787
E08000032,female,15567,7119,22339,16437,19102,19241,16393,17614,17060,16487,14173,12020,10990,7696,6615,4316,2591
E08000032,male,15612,7548,23714,17087,17525,18554,17392,17647,16571,15343,13618,11750,9938,6412,4786,2589,1196
E08000033,female,5165,2316,7357,6243,6744,6848,6418,7656,7933,7651,6458,5724,5773,3880,2933,1973,1313
E08000033,male,5126,2408,7902,6131,6145,6500,6232,7561,8014,7442,6347,5646,5319,3504,2165,1051,474
E08000034,female,10737,5128,17833,13619,14336,14554,13354,15115,15208,14185,12092,11016,11259,7892,6002,3768,2409
E08000034,male,11254,5308,19000,14478,13574,14082,13238,15178,15665,14033,12052,10841,10299,6554,4633,2350,1074
E08000035,female,16775,7606,53118,32841,27066,26883,22720,23947,24539,22786,19410,17513,17473,12462,10425,6522,3756
E08000035,male,17628,8247,49520,34263,27296,25646,22359,23785,24017,21939,18066,16170,15473,10241,7634,4138,1709
E08000036,female,7625,3496,11957,11721,12461,11642,9911,12041,12874,12070,10519,9397,9482,6778,4927,3182,1957
E08000036,male,8069,3544,12345,11228,11643,10894,9664,11859,12897,12137,10328,9114,8787,5900,3931,1941,880
E08000037,female,4321,2098,7707,6688,7136,6895,5819,6605,7303,7148,6117,5375,5564,3973,3398,2136,1197
E08000037,male,4230,2221,8972,6634,6992,6818,6044,6328,6850,6853,6055,5060,5013,3399,2603,1412,574
E09000001,female,153,64,519,547,254,200,234,274,284,259,242,226,224,134,109,57,59
E09000001,male,157,63,519,516,422,433,297,370,426,370,292,265,215,147,99,48,59
E09000002,female,5996,2628,8405,7727,9286,8749,8027,7221,6495,5395,3930,3060,2609,1890,1639,1100,852
E09000002,male,6592,2938,9597,8247,8739,8314,7209,7070,5998,5140,4030,2860,2227,1449,1126,617,351
E09000003,female,9612,4400,14006,13772,15726,15816,14453,13840,13362,11630,9475,8300,7722,5650,4508,3220,2348
E09000003,male,10203,4714,14884,14603,16152,16028,14846,13760,12544,10879,9117,7398,6688,4636,3420,2128,1286
E09000004,female,5831,2838,9349,8636,9308,9260,8302,8565,9241,8201,6480,5371,5505,4339,3658,2487,1828
E09000004,male,6372,2930,9448,8316,8176,8507,7901,7927,8313,7970,6332,4982,4745,3195,2669,1483,706
E09000005,female,7435,3557,13872,11706,13066,12556,11162,10568,10385,9884,8254,6462,5136,4044,3195,2015,1362
E09000005,male,7914,3833,15724,13833,15291,14597,11702,10650,10216,9359,8171,6135,4709,3295,2597,1457,681
E09000006,female,7792,3527,9940,9860,11785,13340,12989,12365,12751,11284,8722,7800,8331,5974,4933,3463,2193
E09000006,male,8164,3694,10585,8999,10333,11765,11872,11884,11887,10485,8331,6871,7052,4731,3542,2236,1051
E09000007,female,5360,2595,15367,14624,13050,10206,8988,8676,7850,6451,5292,4727,4603,3253,2449,1605,1225
E09000007,male,5668,2679,14823,14994,14642,12266,9426,8595,7835,6583,5491,4385,4000,2637,1795,1108,676
E09000008,female,9771,4551,13453,12957,15646,15662,14299,13339,14152,13153,10286,8268,7087,5264,4242,2671,1781
E09000008,male,10212,4708,14228,12188,14169,13946,13440,12474,13220,12527,9443,7308,6275,4193,3260,1880,968
E09000009,female,7983,3829,12359,11325,13311,13694,12568,12318,11504,9951,8438,7061,5772,4265,3501,2264,1387
E09000009,male,8412,3846,13533,12815,14210,14101,13249,12232,11460,9754,7966,6618,5083,3642,2847,1557,849
E09000010,female,8597,4002,12168,11775,13139,13294,12020,11550,11930,10568,7815,6570,5801,4734,3778,2400,1525
E09000010,male,9244,4170,13812,12180,12297,12010,10865,10978,11102,9782,7636,5774,5120,3756,2760,1564,782
E09000011,female,6665,2853,11509,11835,13218,12673,10998,9454,9040,7669,5840,4663,4186,2968,2289,1427,1039
E09000011,male,6860,3050,12298,12236,13999,13291,12167,9962,8839,7631,5877,4327,3888,2388,1729,953,502
E09000012,female,6233,2822,11213,16084,19209,13879,10049,8292,7747,6435,4876,3737,3027,1992,1538,906,645
E09000012,male,6553,2949,10874,13354,18509,17437,11262,8408,7344,5917,4673,3299,2410,1708,1328,701,401
E09000013,female,3603,1576,9594,9585,9017,7409,6783,6760,6090,5167,3998,3409,3032,2044,1575,966,612
E09000013,male,3610,1581,8784,9029,9598,8454,7217,6455,5723,4756,3323,2590,2333,1687,1104,676,341
E09000014,female,6014,2942,10969,11138,11608,11681,10375,9206,8985,7780,5974,4807,3943,2701,2128,1313,707
E09000014,male,6513,2886,11368,11622,13376,13791,11674,9976,9050,7120,5114,4016,3211,2157,1726,916,368
E09000015,female,5784,2744,8243,7997,9171,9599,8593,8215,8245,7943,6959,5742,5227,3907,3130,2134,1394
E09000015,male,6299,3221,9377,8965,10026,9537,9154,8144,7507,7515,6607,5510,4565,3224,2677,1592,886
E09000016,female,6036,2811,9569,9000,10007,9460,8339,8397,9166,8497,6886,6191,6448,4779,4148,2925,2060
E09000016,male,6024,2887,10169,8548,8795,8829,7750,7718,8311,8080,6961,5635,5512,3674,2799,1742,796
E09000017,female,7180,3271,12492,10733,11785,12338,11125,9757,9774,8940,7222,5754,5558,4003,3488,2239,1274
E09000017,male,7648,3580,14199,11979,12052,12100,11182,10237,9610,8823,7050,5530,4891,3519,2726,1556,857
E09000018,female,6140,2729,9772,9587,10783,11856,10083,9098,8461,7403,6316,5297,4496,3232,2537,1551,934
E09000018,male,6379,2970,10992,10264,12210,12376,11311,9694,8780,7659,6215,5071,4042,2697,2012,1117,445
E09000019,female,4145,1987,17188,17855,14020,9167,6984,6592,6488,5720,4422,3445,3046,2068,1602,1025,577
E09000019,male,4198,1985,15144,16455,15176,11972,8233,6892,6783,5469,3999,3032,2605,1797,1189,703,395
E09000020,female,2929,1269,6190,5675,5809,6084,6042,5540,5626,5192,4330,3926,3766,2651,1693,962,752
E09000020,male,3105,1378,6303,5780,6403,7071,6581,5712,5335,4712,3772,3109,2968,2135,1656,875,556
E09000021,female,4090,1814,8017,5907,6864,7424,6849,6461,5813,5020,4052,3537,3444,2354,1835,1378,1050
E09000021,male,4085,1791,7630,6712,6998,7286,6812,6564,5832,4909,4084,3365,3016,2039,1423,808,496
E09000022,female,6235,2908,15297,22838,20125,13654,10483,9486,9592,8830,6350,4508,3577,2735,2131,1328,946
E09000022,male,6460,2877,13536,19826,22905,17772,11823,10375,9730,8170,5657,4067,3073,2074,1636,936,489
E09000023,female,6541,2847,12610,14075,15709,14711,12025,10533,9993,9084,6535,4646,3783,2837,2361,1505,1020
E09000023,male,6778,2982,11879,13190,15585,15316,12671,10729,9649,8116,5883,4089,3318,2278,1725,976,450
E09000024,female,4454,1861,6951,7620,8758,10031,8376,7383,7140,6174,4839,4113,3611,2564,2123,1393,893
E09000024,male,4807,2090,7008,7455,8849,9514,8657,7029,6656,5786,4446,3559,3073,2126,1636,952,424
E09000025,female,8152,3967,16623,16426,16341,14737,11024,9872,9392,8158,6459,4940,3530,2644,1961,1160,684
E09000025,male,8396,3962,18171,20342,24270,19580,13326,11251,9779,7984,6103,4268,2977,2089,1617,914,444
E09000026,female,7523,3568,11748,10798,11612,12240,11247,9929,9421,8621,6989,5880,4976,3685,3009,2017,1489
E09000026,male,8361,4181,13034,12042,12915,13174,11548,10279,9362,8239,6925,5625,4550,3129,2318,1413,761
E09000027,female,4663,2097,5676,5145,6418,8498,8537,8468,7484,6509,5178,4556,4555,3089,2301,1532,1319
E09000027,male,4867,2148,5819,4551,5806,7382,8425,8174,7363,6390,4939,4234,3951,2567,1733,1029,526
E09000028,female,6218,2792,15186,19241,18487,13731,11041,9611,9836,8965,6525,4475,3684,2673,2035,1243,927
E09000028,male,6453,2966,13966,17596,19674,15548,11916,10425,9891,8529,6230,4080,3138,2104,1503,791,477
E09000029,female,5054,2217,6464,5961,7762,9219,8121,7845,7576,6538,5007,4377,4463,3194,2563,1732,1187
E09000029,male,5175,2343,7023,5667,6494,8070,8077,7641,7401,6287,5111,4054,3872,2526,1950,1130,574
E09000030,female,7052,3318,18036,19980,20278,15003,10957,8063,6649,5411,4456,3794,2624,1919,1443,985,551
E09000030,male,7331,3415,17550,20454,23221,18412,13316,10320,8209,6369,4912,3352,2375,1546,1206,740,324
E09000031,female,6074,2897,9993,10481,13242,13093,10146,9063,8958,7388,6054,4790,3965,2814,2319,1563,1142
E09000031,male,6575,3078,10963,11370,14293,13418,10814,9773,8590,7154,5453,4097,3529,2409,1824,1019,509
E09000032,female,5591,2477,14799,23284,21566,17144,12330,10411,9473,7554,5874,5120,4353,3259,2568,1536,991
E09000032,male,5792,2482,12020,16849,20042,17935,12581,10151,8691,7342,5543,4138,3814,2441,1866,1007,533
E09000033,female,4675,2362,11799,11612,11968,10694,9031,8207,8005,6968,5986,5219,4292,2964,2496,1502,1005
E09000033,male,5154,2349,12567,13247,14154,14186,11148,9406,8673,6920,5327,4512,3945,2692,2033,1233,735
