catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2018,E02003151,RH8,13,2805
2018,E02003151,RA7,20,2805
2018,E02003151,REF,8,2805
2018,E02003152,RK9,3703,3849
2018,E02003152,REF,10,3849
2018,E02003152,RH8,25,3849
2018,E02003152,RA7,36,3849
2018,E02003152,RA9,10,3849
2018,E02003152,RVJ,8,3849
2018,E02003152,RBA,8,3849
2018,E02003153,RK9,2596,2732
2018,E02003153,RA9,11,2732
2018,E02003153,REF,13,2732
2018,E02003153,RH8,23,2732
2018,E02003153,RA7,19,2732
2018,E02003154,RA9,3050,3442
2018,E02003154,RBA,12,3442
2018,E02003154,RA7,43,3442
2018,E02003154,RH8,166,3442
2018,E02003154,RK9,92,3442
2018,E02003155,RA9,2476,2779
2018,E02003155,RH8,152,2779
2018,E02003155,RVJ,11,2779
2018,E02003155,RK9,77,2779
2018,E02003155,RA7,20,2779
2018,E02003156,RA9,3957,4426
2018,E02003156,RVJ,12,4426
2018,E02003156,RA7,55,4426
2018,E02003156,RH8,212,4426
2018,E02003156,RK9,111,4426
2018,E02003157,RA9,2740,3064
2018,E02003157,RA7,24,3064
2018,E02003157,RH8,151,3064
2018,E02003157,RK9,93,3064
2018,E02003157,RVJ,8,3064
2018,E02003158,RA9,2555,2858
2018,E02003158,RA7,22,2858
2018,E02003158,RH8,132,2858
2018,E02003158,RK9,83,2858
2018,E02003158,RVJ,8,2858
2018,E02003159,RA9,2365,2592
2018,E02003159,RK9,49,2592
2018,E02003159,RH8,105,2592
2018,E02003159,RA7,21,2592
2018,E02003161,RA9,3454,3849
2018,E02003161,RA7,25,3849
2018,E02003161,RH8,171,3849
2018,E02003161,RK9,97,3849
2018,E02003161,RBA,9,3849
2018,E02003161,RVJ,8,3849
2018,E02003163,RA9,3467,3941
2018,E02003163,RH8,249,3941
2018,E02003163,RA7,10,3941
2018,E02003163,RK9,117,3941
2018,E02003164,RA9,3380,3782
2018,E02003164,RH8,190,3782
2018,E02003164,RA7,34,3782
2018,E02003164,RK9,105,3782
2018,E02003164,RVJ,8,3782
2018,E02003165,RA9,2779,3112
2018,E02003165,RA7,33,3112
2018,E02003165,RH8,152,3112
2018,E02003165,RK9,90,3112
2018,E02003166,RA9,4602,5170
2018,E02003166,RA7,53,5170
2018,E02003166,RH8,253,5170
2018,E02003166,RK9,137,5170
2018,E02003166,RBA,9,5170
2018,E02003166,RVJ,8,5170
2018,E02003166,REF,8,5170
2018,E02003166,RRV,8,5170
2018,E02003167,RA9,4249,4810
2018,E02003167,RVJ,14,4810
2018,E02003167,RA7,51,4810
2018,E02003167,RH8,209,4810
2018,E02003167,RK9,144,4810
2018,E02003167,RBA,9,4810
2018,E02003167,RT3,8,4810
2018,E02003168,RA9,2877,3222
2018,E02003168,RBA,13,3222
2018,E02003168,RVJ,14,3222
2018,E02003168,RA7,27,3222
2018,E02003168,RH8,145,3222
2018,E02003168,RK9,86,3222
2018,E02003169,RA9,2501,2835
2018,E02003169,RH8,148,2835
2018,E02003169,RA7,24,2835
2018,E02003169,RK9,92,2835
2018,E02003169,RRV,8,2835
2018,E02003169,RVJ,8,2835
2018,E02003170,RA9,3801,4286
2018,E02003170,RBA,11,4286
2018,E02003170,RA7,22,4286
2018,E02003170,RH8,207,4286
2018,E02003170,RK9,133,4286
2018,E02003170,RVJ,18,4286
2018,E02003171,RA9,2873,3245
2018,E02003171,RH8,166,3245
2018,E02003171,RA7,15,3245
2018,E02003171,RK9,107,3245
2018,E02003171,RVJ,9,3245
2018,E02003172,RDZ,2011,3402
2018,E02003172,RD3,1193,3402
2018,E02003172,RBD,11,3402
2018,E02003172,RNZ,30,3402
2018,E02003172,RHM,113,3402
2018,E02003173,RDZ,2088,4075
2018,E02003173,RD3,1712,4075
2018,E02003173,RNZ,43,4075
2018,E02003173,RHM,128,4075
2018,E02003173,RBD,20,4075
2018,E02003174,RD3,1400,4220
2018,E02003174,RDZ,2567,4220
2018,E02003174,RBD,22,4220
2018,E02003174,RNZ,27,4220
2018,E02003174,RHM,124,4220
2018,E02003174,RHU,8,4220
2018,E02003175,RDZ,2484,4253
2018,E02003175,RD3,1508,4253
2018,E02003175,RBD,28,4253
2018,E02003175,RNZ,29,4253
2018,E02003175,RHM,123,4253
2018,E02003176,RDZ,1940,3898
2018,E02003176,RD3,1710,3898
2018,E02003176,RNZ,30,3898
2018,E02003176,RHM,123,3898
2018,E02003176,RBD,19,3898
2018,E02003177,RDZ,2187,3722
2018,E02003177,RD3,1279,3722
2018,E02003177,RHU,10,3722
2018,E02003177,RNZ,35,3722
2018,E02003177,RHM,114,3722
2018,E02003177,RBD,21,3722
2018,E02003178,RDZ,2354,4329
2018,E02003178,RD3,1686,4329
2018,E02003178,RBD,24,4329
2018,E02003178,RNZ,35,4329
2018,E02003178,RHM,142,4329
2018,E02003178,RTH,9,4329
2018,E02003179,RD3,1077,3520
2018,E02003179,RDZ,2217,3520
2018,E02003179,RBD,15,3520
2018,E02003179,RNZ,22,3520
2018,E02003179,RHM,116,3520
2018,E02003180,RDZ,2097,3823
2018,E02003180,RD3,1470,3823
2018,E02003180,RBD,13,3823
2018,E02003180,RNZ,22,3823
2018,E02003180,RHM,118,3823
2018,E02003181,RDZ,2202,3705
2018,E02003181,RD3,1251,3705
2018,E02003181,RBD,22,3705
2018,E02003181,RNZ,28,3705
2018,E02003181,RHM,106,3705
2018,E02003182,RD3,885,3016
2018,E02003182,RDZ,1931,3016
2018,E02003182,RBD,12,3016
2018,E02003182,RHM,92,3016
2018,E02003182,RNZ,21,3016
2018,E02003183,RD3,1024,3083
2018,E02003183,RDZ,1863,3083
2018,E02003183,RNZ,22,3083
2018,E02003183,RBD,23,3083
2018,E02003183,RHM,68,3083
2018,E02003184,RDZ,1783,3203
2018,E02003184,RD3,1231,3203
2018,E02003184,RBD,11,3203
2018,E02003184,RNZ,22,3203
2018,E02003184,RHM,76,3203
2018,E02003185,RD3,1151,3623
2018,E02003185,RDZ,2198,3623
2018,E02003185,RNZ,30,3623
2018,E02003185,RHM,131,3623
2018,E02003185,RBD,18,3623
2018,E02003186,RDZ,2369,4162
2018,E02003186,RD3,1522,4162
2018,E02003186,RBD,13,4162
2018,E02003186,RNZ,32,4162
2018,E02003186,RHM,122,4162
2018,E02003187,RDZ,2577,4334
2018,E02003187,RD3,1453,4334
2018,E02003187,RBD,25,4334
2018,E02003187,RNZ,45,4334
2018,E02003187,RHM,126,4334
2018,E02003188,RDZ,2875,4808
2018,E02003188,RD3,1625,4808
2018,E02003188,RRV,11,4808
2018,E02003188,RNZ,36,4808
2018,E02003188,RHM,97,4808
2018,E02003188,RBD,17,4808
2018,E02003188,RHU,9,4808
2018,E02003188,RVJ,8,4808
2018,E02003189,RD3,1223,4501
2018,E02003189,RDZ,3016,4501
2018,E02003189,RBD,15,4501
2018,E02003189,RNZ,29,4501
2018,E02003189,RHM,118,4501
2018,E02003189,RJ1,8,4501
2018,E02003190,RDZ,3025,5173
2018,E02003190,RD3,1854,5173
2018,E02003190,RTH,10,5173
2018,E02003190,RNZ,30,5173
2018,E02003190,RHM,115,5173
2018,E02003190,RBD,20,5173
2018,E02003190,RJZ,10,5173
2018,E02003190,RJ1,8,5173
2018,E02003191,RD3,1060,4288
2018,E02003191,RDZ,2952,4288
2018,E02003191,RBD,16,4288
2018,E02003191,RNZ,37,4288
2018,E02003191,RHM,125,4288
2018,E02003192,RDZ,3205,5414
2018,E02003192,RD3,1846,5414
2018,E02003192,RYJ,12,5414
2018,E02003192,RDU,13,5414
2018,E02003192,RBD,23,5414
2018,E02003192,RNZ,34,5414
2018,E02003192,RHM,108,5414
2018,E02003192,RRV,12,5414
2018,E02003192,RAL,9,5414
2018,E02003192,RVJ,9,5414
2018,E02003194,RDZ,703,2704
2018,E02003194,RD3,1807,2704
2018,E02003194,RNZ,28,2704
2018,E02003194,RHM,83,2704
2018,E02003194,RBD,20,2704
2018,E02003195,RD3,1613,2843
2018,E02003195,RDZ,1057,2843
2018,E02003195,RBD,22,2843
2018,E02003195,RNZ,23,2843
2018,E02003195,RHM,81,2843
2018,E02003196,RDZ,1116,4852
2018,E02003196,RD3,3476,4852
2018,E02003196,RNZ,15,4852
2018,E02003196,RBD,33,4852
2018,E02003196,RHM,108,4852
2018,E02003197,RDZ,674,3070
2018,E02003197,RD3,2230,3070
2018,E02003197,RNZ,12,3070
2018,E02003197,RBD,14,3070
2018,E02003197,RHM,85,3070
2018,E02003198,RDZ,740,3557
2018,E02003198,RD3,2603,3557
2018,E02003198,RBD,24,3557
2018,E02003198,RNZ,26,3557
2018,E02003198,RHM,92,3557
2018,E02003199,RDZ,955,4623
2018,E02003199,RD3,3384,4623
2018,E02003199,RNZ,29,4623
2018,E02003199,RBD,44,4623
2018,E02003199,RHM,140,4623
2018,E02003199,RTH,8,4623
2018,E02003200,RDZ,1313,5146
2018,E02003200,RD3,3538,5146
2018,E02003200,RBD,39,5146
2018,E02003200,RNZ,45,5146
2018,E02003200,RHM,134,5146
2018,E02003201,RDZ,1154,5434
2018,E02003201,RD3,3966,5434
2018,E02003201,RBD,35,5434
2018,E02003201,RNZ,38,5434
2018,E02003201,RHM,159,5434
2018,E02003202,RDZ,931,2909
2018,E02003202,RD3,1793,2909
2018,E02003202,RNZ,15,2909
2018,E02003202,RHM,91,2909
2018,E02003202,RBD,19,2909
2018,E02003203,RDZ,798,3601
2018,E02003203,RD3,2575,3601
2018,E02003203,RBD,22,3601
2018,E02003203,RNZ,28,3601
2018,E02003203,RHM,102,3601
2018,E02003204,RDZ,951,4543
2018,E02003204,RD3,3330,4543
2018,E02003204,RBD,24,4543
2018,E02003204,RNZ,25,4543
2018,E02003204,RHM,140,4543
2018,E02003205,RDZ,864,3997
2018,E02003205,RD3,2884,3997
2018,E02003205,RBD,27,3997
2018,E02003205,RNZ,33,3997
2018,E02003205,RHM,126,3997
2018,E02003206,RDZ,983,4238
2018,E02003206,RD3,2999,4238
2018,E02003206,RBD,30,4238
2018,E02003206,RNZ,32,4238
2018,E02003206,RHM,111,4238
2018,E02003207,RD3,2789,3853
2018,E02003207,RDZ,694,3853
2018,E02003207,RRK,11,3853
2018,E02003207,RK9,15,3853
2018,E02003207,RBD,44,3853
2018,E02003207,RNZ,45,3853
2018,E02003207,RHM,139,3853
2018,E02003207,RHU,19,3853
2018,E02003207,RVJ,8,3853
2018,E02003208,RD3,4319,5828
2018,E02003208,RDZ,1130,5828
2018,E02003208,RVJ,10,5828
2018,E02003208,RBD,30,5828
2018,E02003208,RNZ,39,5828
2018,E02003208,RHM,158,5828
2018,E02003208,RT3,8,5828
2018,E02003208,RN5,8,5828
2018,E02003209,RD3,2556,3495
2018,E02003209,RDZ,697,3495
2018,E02003209,RBD,28,3495
2018,E02003209,RHM,133,3495
2018,E02003209,RNZ,20,3495
2018,E02003210,RDZ,1070,4608
2018,E02003210,RD3,3220,4608
2018,E02003210,RTH,10,4608
2018,E02003210,RJ1,11,4608
2018,E02003210,RBD,30,4608
2018,E02003210,RNZ,33,4608
2018,E02003210,RHM,123,4608
2018,E02003211,RDZ,1521,4707
2018,E02003211,RD3,2879,4707
2018,E02003211,RBD,30,4707
2018,E02003211,RNZ,31,4707
2018,E02003211,RHM,124,4707
2018,E02003211,RRV,8,4707
2018,E02003212,RN3,2868,3372
2018,E02003212,RTH,254,3372
2018,E02003212,RHW,12,3372
2018,E02003212,RVJ,35,3372
2018,E02003212,RA7,38,3372
2018,E02003212,RTE,62,3372
2018,E02003212,RT3,9,3372
2018,E02003214,RN3,2666,3013
2018,E02003214,RVJ,32,3013
2018,E02003214,RTE,45,3013
2018,E02003214,RTH,147,3013
2018,E02003214,RA7,70,3013
2018,E02003215,RN3,2319,2672
2018,E02003215,RTH,146,2672
2018,E02003215,RT3,12,2672
2018,E02003215,RD1,13,2672
2018,E02003215,RVJ,26,2672
2018,E02003215,RA7,44,2672
2018,E02003215,RTE,53,2672
2018,E02003216,RN3,3532,4025
2018,E02003216,RTH,234,4025
2018,E02003216,RT3,12,4025
2018,E02003216,RVJ,33,4025
2018,E02003216,RA7,56,4025
2018,E02003216,RTE,68,4025
2018,E02003216,RD1,9,4025
2018,E02003216,RHW,9,4025
2018,E02003217,RN3,2767,3119
2018,E02003217,RD1,11,3119
2018,E02003217,RVJ,29,3119
2018,E02003217,RTE,40,3119
2018,E02003217,RA7,59,3119
2018,E02003217,RTH,152,3119
2018,E02003218,RN3,2430,2780
2018,E02003218,RTH,163,2780
2018,E02003218,RVJ,28,2780
2018,E02003218,RTE,43,2780
2018,E02003218,RA7,53,2780
2018,E02003218,RD1,9,2780
2018,E02003219,RN3,2510,2974
2018,E02003219,RTH,186,2974
2018,E02003219,RT3,10,2974
2018,E02003219,RRV,11,2974
2018,E02003219,RVJ,38,2974
2018,E02003219,RA7,49,2974
2018,E02003219,RTE,75,2974
2018,E02003219,RD1,21,2974
2018,E02003219,RHW,8,2974
2018,E02003220,RN3,3778,4252
2018,E02003220,RTH,225,4252
2018,E02003220,RHW,12,4252
2018,E02003220,RD1,14,4252
2018,E02003220,RVJ,33,4252
2018,E02003220,RTE,53,4252
2018,E02003220,RA7,57,4252
2018,E02003220,RT3,12,4252
2018,E02003221,RN3,2535,2875
2018,E02003221,RTH,161,2875
2018,E02003221,RD1,10,2875
2018,E02003221,RTE,29,2875
2018,E02003221,RVJ,31,2875
2018,E02003221,RA7,44,2875
2018,E02003222,RN3,1835,2099
2018,E02003222,RTH,109,2099
2018,E02003222,RD1,11,2099
2018,E02003222,RVJ,15,2099
2018,E02003222,RTE,27,2099
2018,E02003222,RA7,40,2099
2018,E02003222,RHW,9,2099
2018,E02003223,RN3,3365,3800
2018,E02003223,RTH,197,3800
2018,E02003223,RD1,14,3800
2018,E02003223,RVJ,35,3800
2018,E02003223,RTE,48,3800
2018,E02003223,RA7,58,3800
2018,E02003223,RT3,9,3800
2018,E02003223,RHW,9,3800
2018,E02003224,RN3,3077,3495
2018,E02003224,RTH,205,3495
2018,E02003224,RD1,14,3495
2018,E02003224,RVJ,36,3495
2018,E02003224,RA7,44,3495
2018,E02003224,RTE,45,3495
2018,E02003224,RT3,17,3495
2018,E02003225,RN3,1884,2195
2018,E02003225,RTH,132,2195
2018,E02003225,RD1,13,2195
2018,E02003225,RHW,14,2195
2018,E02003225,RTE,35,2195
2018,E02003225,RA7,45,2195
2018,E02003225,RVJ,21,2195
2018,E02003226,RN3,3156,3513
2018,E02003226,RTE,24,3513
2018,E02003226,RVJ,32,3513
2018,E02003226,RTH,154,3513
2018,E02003226,RA7,58,3513
2018,E02003226,RD1,9,3513
2018,E02003226,RT3,8,3513
2018,E02003227,RN3,2700,3042
2018,E02003227,RT3,10,3042
2018,E02003227,RVJ,24,3042
2018,E02003227,RTE,37,3042
2018,E02003227,RTH,142,3042
2018,E02003227,RA7,67,3042
2018,E02003227,RD1,9,3042
2018,E02003228,RN3,2422,2723
2018,E02003228,RD1,10,2723
2018,E02003228,RTE,23,2723
2018,E02003228,RA7,52,2723
2018,E02003228,RTH,123,2723
2018,E02003228,RVJ,20,2723
2018,E02003228,RHW,9,2723
2018,E02003229,RN3,1756,2019
2018,E02003229,RTE,29,2019
2018,E02003229,RA7,38,2019
2018,E02003229,RTH,80,2019
2018,E02003229,RD1,21,2019
2018,E02003229,RVJ,19,2019
2018,E02003230,RN3,2564,2870
2018,E02003230,RVJ,22,2870
2018,E02003230,RA7,30,2870
2018,E02003230,RTE,34,2870
2018,E02003230,RTH,126,2870
2018,E02003230,RD1,17,2870
2018,E02003230,RHW,8,2870
2018,E02003231,RN3,3386,3857
2018,E02003231,RTH,221,3857
2018,E02003231,RD1,14,3857
2018,E02003231,RVJ,28,3857
2018,E02003231,RTE,63,3857
2018,E02003231,RA7,68,3857
2018,E02003231,RT3,14,3857
2018,E02003232,RN3,2647,3019
2018,E02003232,RTH,157,3019
2018,E02003232,RD1,16,3019
2018,E02003232,RVJ,31,3019
2018,E02003232,RTE,43,3019
2018,E02003232,RA7,50,3019
2018,E02003232,RHW,8,3019
2018,E02003233,RN3,3242,3710
2018,E02003233,RTH,197,3710
2018,E02003233,RHW,11,3710
2018,E02003233,RD1,24,3710
2018,E02003233,RVJ,39,3710
2018,E02003233,RTE,50,3710
2018,E02003233,RA7,57,3710
2018,E02003233,RT3,17,3710
2018,E02003234,RN3,3246,3669
2018,E02003234,RTH,189,3669
2018,E02003234,RHW,10,3669
2018,E02003234,RD1,14,3669
2018,E02003234,RVJ,35,3669
2018,E02003234,RTE,49,3669
2018,E02003234,RA7,55,3669
2018,E02003234,RHM,8,3669
2018,E02003235,RN3,2964,3362
2018,E02003235,RTH,173,3362
2018,E02003235,RT3,13,3362
2018,E02003235,RD1,15,3362
2018,E02003235,RVJ,23,3362
2018,E02003235,RTE,39,3362
2018,E02003235,RA7,56,3362
2018,E02003235,RHW,9,3362
2018,E02003236,RN3,4325,4908
2018,E02003236,RTH,246,4908
2018,E02003236,RNZ,10,4908
2018,E02003236,RHW,16,4908
2018,E02003236,RVJ,44,4908
2018,E02003236,RTE,53,4908
2018,E02003236,RA7,71,4908
2018,E02003236,RD1,20,4908
2018,E02003236,RT3,16,4908
2018,E02003237,RGN,1993,2298
2018,E02003237,RWE,25,2298
2018,E02003237,RGM,101,2298
2018,E02003237,RGT,107,2298
2018,E02003237,RWD,8,2298
2018,E02003238,RGN,1507,1791
2018,E02003238,RGT,100,1791
2018,E02003238,RWE,16,1791
2018,E02003238,RGM,86,1791
2018,E02003238,RP4,9,1791
2018,E02003239,RGN,2435,2861
2018,E02003239,RGT,152,2861
2018,E02003239,RWE,34,2861
2018,E02003239,RGM,123,2861
2018,E02003239,RP4,9,2861
2018,E02003239,RCX,8,2861
2018,E02003240,RGN,1814,2263
2018,E02003240,RGT,124,2263
2018,E02003240,RX1,14,2263
2018,E02003240,RWE,43,2263
2018,E02003240,RNQ,41,2263
2018,E02003240,RGM,92,2263
2018,E02003240,RWD,9,2263
2018,E02003240,RDU,8,2263
2018,E02003241,RGN,2059,2465
2018,E02003241,RGM,130,2465
2018,E02003241,RCX,11,2465
2018,E02003241,RWE,36,2465
2018,E02003241,RGT,122,2465
2018,E02003241,RWD,9,2465
2018,E02003241,RP4,8,2465
2018,E02003242,RGN,2763,3166
2018,E02003242,RWE,25,3166
2018,E02003242,RGM,137,3166
2018,E02003242,RGT,142,3166
2018,E02003242,RRV,9,3166
2018,E02003242,RP4,8,3166
2018,E02003242,RX1,8,3166
2018,E02003243,RGN,3311,3817
2018,E02003243,RCX,12,3817
2018,E02003243,RWE,42,3817
2018,E02003243,RGM,148,3817
2018,E02003243,RGT,169,3817
2018,E02003243,RP4,12,3817
2018,E02003243,RC9,9,3817
2018,E02003244,RGN,3047,3534
2018,E02003244,RX1,10,3534
2018,E02003244,RWE,50,3534
2018,E02003244,RGM,170,3534
2018,E02003244,RGT,164,3534
2018,E02003244,RQ8,8,3534
2018,E02003245,RGN,2480,2883
2018,E02003245,RGT,148,2883
2018,E02003245,RWE,42,2883
2018,E02003245,RGM,105,2883
2018,E02003245,RCX,9,2883
2018,E02003245,RP4,9,2883
2018,E02003246,RGN,3109,3593
2018,E02003246,RX1,11,3593
2018,E02003246,RP4,12,3593
2018,E02003246,RWE,55,3593
2018,E02003246,RGM,111,3593
2018,E02003246,RGT,168,3593
2018,E02003246,RCX,9,3593
2018,E02003247,RGN,2565,2968
2018,E02003247,RWE,50,2968
2018,E02003247,RGM,124,2968
2018,E02003247,RGT,135,2968
2018,E02003248,RGN,3471,4004
2018,E02003248,R1H,10,4004
2018,E02003248,RAE,11,4004
2018,E02003248,RX1,12,4004
2018,E02003248,RWE,62,4004
2018,E02003248,RGM,142,4004
2018,E02003248,RGT,177,4004
2018,E02003248,RP4,11,4004
2018,E02003248,RM1,8,4004
2018,E02003249,RGN,3760,4338
2018,E02003249,RC9,11,4338
2018,E02003249,RX1,12,4338
2018,E02003249,RWE,60,4338
2018,E02003249,RGM,156,4338
2018,E02003249,RGT,200,4338
2018,E02003249,RM1,12,4338
2018,E02003249,RP4,12,4338
2018,E02003249,RWD,8,4338
2018,E02003249,RCX,8,4338
2018,E02003250,RGN,3503,4006
2018,E02003250,RP4,10,4006
2018,E02003250,RX1,13,4006
2018,E02003250,RWE,52,4006
2018,E02003250,RGM,125,4006
2018,E02003250,RGT,173,4006
2018,E02003250,RCX,9,4006
2018,E02003250,RRV,8,4006
2018,E02003251,RGN,2494,2960
2018,E02003251,RGM,150,2960
2018,E02003251,RGT,153,2960
2018,E02003251,RWE,33,2960
2018,E02003252,RGN,3278,3754
2018,E02003252,RRV,10,3754
2018,E02003252,RCX,13,3754
2018,E02003252,RWE,48,3754
2018,E02003252,RGM,91,3754
2018,E02003252,RGT,164,3754
2018,E02003252,RP4,13,3754
2018,E02003252,RC9,9,3754
2018,E02003253,RGN,3038,3545
2018,E02003253,RWE,46,3545
2018,E02003253,RGM,141,3545
2018,E02003253,RGT,177,3545
2018,E02003253,RC1,9,3545
2018,E02003253,RRV,8,3545
2018,E02003253,RX1,8,3545
2018,E02003253,R1H,8,3545
2018,E02003254,RGN,2643,3116
2018,E02003254,RGT,159,3116
2018,E02003254,RWE,38,3116
2018,E02003254,RGM,128,3116
2018,E02003254,RNQ,20,3116
2018,E02003254,RX1,8,3116
2018,E02003255,RGN,3782,4420
2018,E02003255,RRV,10,4420
2018,E02003255,RCX,13,4420
2018,E02003255,RP4,14,4420
2018,E02003255,RWE,58,4420
2018,E02003255,RGM,209,4420
2018,E02003255,RGT,218,4420
2018,E02003255,RX1,9,4420
2018,E02003257,RGN,2879,3299
2018,E02003257,RRV,10,3299
2018,E02003257,RP4,12,3299
2018,E02003257,RWE,41,3299
2018,E02003257,RGM,118,3299
2018,E02003257,RGT,138,3299
2018,E02003258,RC9,3132,3703
2018,E02003258,RXQ,10,3703
2018,E02003258,RJ1,12,3703
2018,E02003258,RRV,45,3703
2018,E02003258,RAN,30,3703
2018,E02003258,RWG,33,3703
2018,E02003258,RAL,36,3703
2018,E02003258,RWH,93,3703
2018,E02003258,RC1,79,3703
2018,E02003258,RGT,42,3703
2018,E02003258,RT3,56,3703
2018,E02003258,RP4,18,3703
2018,E02003258,R1K,12,3703
2018,E02003258,RD8,9,3703
2018,E02003258,RYJ,8,3703
2018,E02003259,RC9,2527,2976
2018,E02003259,RD8,11,2976
2018,E02003259,RJ1,12,2976
2018,E02003259,RYJ,14,2976
2018,E02003259,RRV,28,2976
2018,E02003259,RAL,22,2976
2018,E02003259,RP4,26,2976
2018,E02003259,RWG,30,2976
2018,E02003259,RC1,57,2976
2018,E02003259,RWH,59,2976
2018,E02003259,RGT,37,2976
2018,E02003259,RT3,40,2976
2018,E02003259,RAN,21,2976
2018,E02003259,R1K,12,2976
2018,E02003260,RC9,3269,3764
2018,E02003260,R1K,10,3764
2018,E02003260,R1H,11,3764
2018,E02003260,RJ1,13,3764
2018,E02003260,RRV,28,3764
2018,E02003260,RAL,24,3764
2018,E02003260,RP4,37,3764
2018,E02003260,RC1,50,3764
2018,E02003260,RWH,77,3764
2018,E02003260,RGT,51,3764
2018,E02003260,RT3,46,3764
2018,E02003260,RWG,18,3764
2018,E02003260,RAN,17,3764
2018,E02003260,RYJ,13,3764
2018,E02003260,RJZ,8,3764
2018,E02003261,RC9,2590,3056
2018,E02003261,RGM,10,3056
2018,E02003261,RYJ,11,3056
2018,E02003261,RRV,29,3056
2018,E02003261,RAL,31,3056
2018,E02003261,RC1,73,3056
2018,E02003261,RWH,77,3056
2018,E02003261,RGT,37,3056
2018,E02003261,RT3,51,3056
2018,E02003261,RP4,18,3056
2018,E02003261,RAN,17,3056
2018,E02003261,RWG,31,3056
2018,E02003261,RD8,9,3056
2018,E02003262,RC9,4390,5038
2018,E02003262,R1K,12,5038
2018,E02003262,RD8,13,5038
2018,E02003262,RRV,30,5038
2018,E02003262,RAN,28,5038
2018,E02003262,RAL,41,5038
2018,E02003262,RP4,47,5038
2018,E02003262,RC1,66,5038
2018,E02003262,RWH,104,5038
2018,E02003262,RGT,56,5038
2018,E02003262,RT3,75,5038
2018,E02003262,RYJ,17,5038
2018,E02003262,RWG,41,5038
2018,E02003262,RQM,9,5038
2018,E02003262,RGM,9,5038
2018,E02003262,RJ1,8,5038
2018,E02003262,R1H,8,5038
2018,E02003263,RC9,4889,5656
2018,E02003263,RD8,11,5656
2018,E02003263,RJ1,12,5656
2018,E02003263,R1K,14,5656
2018,E02003263,RRV,35,5656
2018,E02003263,RAN,29,5656
2018,E02003263,RP4,47,5656
2018,E02003263,RWG,51,5656
2018,E02003263,RAL,49,5656
2018,E02003263,RWH,120,5656
2018,E02003263,RC1,80,5656
2018,E02003263,RGT,52,5656
2018,E02003263,RT3,105,5656
2018,E02003263,RYJ,21,5656
2018,E02003263,R1H,17,5656
2018,E02003263,RGM,11,5656
2018,E02003263,RJZ,8,5656
2018,E02003263,RDU,8,5656
2018,E02003263,RTH,8,5656
2018,E02003263,RP6,8,5656
2018,E02003264,RC9,3367,3968
2018,E02003264,RJ1,11,3968
2018,E02003264,R1H,13,3968
2018,E02003264,RYJ,16,3968
2018,E02003264,RRV,46,3968
2018,E02003264,RAN,28,3968
2018,E02003264,RWG,35,3968
2018,E02003264,RAL,38,3968
2018,E02003264,RP4,40,3968
2018,E02003264,RC1,51,3968
2018,E02003264,RWH,104,3968
2018,E02003264,RGT,60,3968
2018,E02003264,RT3,67,3968
2018,E02003265,RC9,2780,3333
2018,E02003265,RRV,32,3333
2018,E02003265,RP4,22,3333
2018,E02003265,RAL,26,3333
2018,E02003265,RWG,40,3333
2018,E02003265,RC1,58,3333
2018,E02003265,RWH,148,3333
2018,E02003265,RT3,74,3333
2018,E02003265,RGT,18,3333
2018,E02003265,RYJ,17,3333
2018,E02003265,RAN,22,3333
2018,E02003265,R1H,8,3333
2018,E02003266,RC9,3994,4634
2018,E02003266,RXQ,10,4634
2018,E02003266,R1H,11,4634
2018,E02003266,R1K,12,4634
2018,E02003266,RYJ,15,4634
2018,E02003266,RRV,43,4634
2018,E02003266,RAN,27,4634
2018,E02003266,RWG,34,4634
2018,E02003266,RAL,32,4634
2018,E02003266,RC1,50,4634
2018,E02003266,RP4,49,4634
2018,E02003266,RWH,104,4634
2018,E02003266,RGT,61,4634
2018,E02003266,RT3,78,4634
2018,E02003266,RD8,15,4634
2018,E02003266,RJ1,11,4634
2018,E02003266,RJZ,9,4634
2018,E02003267,RC9,5295,5978
2018,E02003267,RJ1,11,5978
2018,E02003267,R1H,13,5978
2018,E02003267,RAN,14,5978
2018,E02003267,RRV,43,5978
2018,E02003267,RAL,35,5978
2018,E02003267,RC1,45,5978
2018,E02003267,RWH,114,5978
2018,E02003267,RP4,90,5978
2018,E02003267,RGT,72,5978
2018,E02003267,RT3,79,5978
2018,E02003267,RYJ,19,5978
2018,E02003267,RWG,35,5978
2018,E02003267,RP6,9,5978
2018,E02003267,RD8,9,5978
2018,E02003268,RC9,4662,5255
2018,E02003268,R1H,11,5255
2018,E02003268,R1K,13,5255
2018,E02003268,RD8,14,5255
2018,E02003268,RJ1,15,5255
2018,E02003268,RRV,34,5255
2018,E02003268,RAL,30,5255
2018,E02003268,RWG,42,5255
2018,E02003268,RP4,58,5255
2018,E02003268,RWH,86,5255
2018,E02003268,RGT,44,5255
2018,E02003268,RT3,82,5255
2018,E02003268,RAN,18,5255
2018,E02003268,RC1,44,5255
2018,E02003268,RP6,13,5255
2018,E02003268,RYJ,9,5255
2018,E02003269,RC9,3551,4197
2018,E02003269,RD8,11,4197
2018,E02003269,RRV,45,4197
2018,E02003269,RP4,26,4197
2018,E02003269,RAL,27,4197
2018,E02003269,RWG,40,4197
2018,E02003269,RC1,53,4197
2018,E02003269,RWH,148,4197
