catchment_year,msoa,trust_code,patients_from_msoa,total_patients_of_msoa
2014,E02000056,R1H,28,2673
2014,E02000056,R1K,40,2673
2014,E02000056,RP4,42,2673
2014,E02000056,RT3,31,2673
2014,E02000056,RP6,37,2673
2014,E02000056,RWG,18,2673
2014,E02000056,RJZ,9,2673
2014,E02000057,RAL,1833,2685
2014,E02000057,RRV,367,2685
2014,E02000057,RJZ,11,2685
2014,E02000057,RJ1,28,2685
2014,E02000057,RQM,24,2685
2014,E02000057,RKE,50,2685
2014,E02000057,RP4,53,2685
2014,E02000057,R1K,88,2685
2014,E02000057,RYJ,84,2685
2014,E02000057,R1H,20,2685
2014,E02000057,RAN,24,2685
2014,E02000057,RP6,28,2685
2014,E02000057,RWG,20,2685
2014,E02000058,RAL,2217,3358
2014,E02000058,RRV,509,3358
2014,E02000058,RT3,14,3358
2014,E02000058,RJ1,45,3358
2014,E02000058,RQM,25,3358
2014,E02000058,RAN,28,3358
2014,E02000058,R1H,30,3358
2014,E02000058,RP4,54,3358
2014,E02000058,RKE,129,3358
2014,E02000058,RYJ,140,3358
2014,E02000058,RP6,39,3358
2014,E02000058,R1K,45,3358
2014,E02000058,RWG,9,3358
2014,E02000058,RAP,9,3358
2014,E02000058,RPY,8,3358
2014,E02000059,R1K,933,4580
2014,E02000059,RAL,2815,4580
2014,E02000059,RRV,302,4580
2014,E02000059,RJZ,12,4580
2014,E02000059,RWG,13,4580
2014,E02000059,RJ1,45,4580
2014,E02000059,R1H,22,4580
2014,E02000059,RQM,34,4580
2014,E02000059,RP4,38,4580
2014,E02000059,RKE,47,4580
2014,E02000059,RYJ,152,4580
2014,E02000059,RT3,27,4580
2014,E02000059,RP6,34,4580
2014,E02000059,RAN,34,4580
2014,E02000059,RAS,12,4580
2014,E02000060,RAL,2805,4014
2014,E02000060,RRV,582,4014
2014,E02000060,RT3,12,4014
2014,E02000060,RQX,13,4014
2014,E02000060,RJZ,14,4014
2014,E02000060,RJ1,32,4014
2014,E02000060,RAN,23,4014
2014,E02000060,RQM,28,4014
2014,E02000060,R1H,31,4014
2014,E02000060,R1K,75,4014
2014,E02000060,RP4,77,4014
2014,E02000060,RKE,95,4014
2014,E02000060,RYJ,102,4014
2014,E02000060,RP6,38,4014
2014,E02000061,RAL,1634,2497
2014,E02000061,RYJ,129,2497
2014,E02000061,RRV,384,2497
2014,E02000061,RWG,11,2497
2014,E02000061,RT3,14,2497
2014,E02000061,RJ1,38,2497
2014,E02000061,RQM,23,2497
2014,E02000061,R1K,43,2497
2014,E02000061,RKE,65,2497
2014,E02000061,RP6,31,2497
2014,E02000061,RP4,20,2497
2014,E02000061,R1H,18,2497
2014,E02000061,RAN,17,2497
2014,E02000061,RJZ,8,2497
2014,E02000062,RAL,1606,2519
2014,E02000062,RYJ,208,2519
2014,E02000062,RRV,234,2519
2014,E02000062,R1K,212,2519
2014,E02000062,RJZ,10,2519
2014,E02000062,RT3,13,2519
2014,E02000062,RJ1,45,2519
2014,E02000062,RP4,36,2519
2014,E02000062,RAN,21,2519
2014,E02000062,RQM,19,2519
2014,E02000062,RP6,17,2519
2014,E02000062,RKE,45,2519
2014,E02000062,R1H,8,2519
2014,E02000063,RAL,2025,3003
2014,E02000063,RYJ,185,3003
2014,E02000063,RRV,345,3003
2014,E02000063,R1H,15,3003
2014,E02000063,RJ1,66,3003
2014,E02000063,RAN,27,3003
2014,E02000063,RQM,35,3003
2014,E02000063,RP4,39,3003
2014,E02000063,RKE,60,3003
2014,E02000063,R1K,111,3003
2014,E02000063,RP6,18,3003
2014,E02000063,RT3,15,3003
2014,E02000063,RJZ,9,3003
2014,E02000064,RAL,1533,2313
2014,E02000064,RYJ,161,2313
2014,E02000064,RRV,295,2313
2014,E02000064,RAN,12,2313
2014,E02000064,RP6,14,2313
2014,E02000064,RJZ,15,2313
2014,E02000064,RJ1,54,2313
2014,E02000064,RQM,27,2313
2014,E02000064,RKE,31,2313
2014,E02000064,R1K,76,2313
2014,E02000064,R1H,20,2313
2014,E02000064,RP4,19,2313
2014,E02000064,RPY,8,2313
2014,E02000065,RJ2,1108,2097
2014,E02000065,RJ1,275,2097
2014,E02000065,RJZ,279,2097
2014,E02000065,RN7,215,2097
2014,E02000065,RPA,10,2097
2014,E02000065,RJ7,14,2097
2014,E02000065,RYJ,16,2097
2014,E02000065,R1H,33,2097
2014,E02000065,RP6,23,2097
2014,E02000065,RRV,17,2097
2014,E02000065,RQX,17,2097
2014,E02000065,RAN,8,2097
2014,E02000066,RJ2,1437,2963
2014,E02000066,RJ1,418,2963
2014,E02000066,RJZ,388,2963
2014,E02000066,RN7,466,2963
2014,E02000066,RYJ,10,2963
2014,E02000066,RPC,16,2963
2014,E02000066,RRV,22,2963
2014,E02000066,R1H,30,2963
2014,E02000066,RP6,38,2963
2014,E02000066,RJ7,17,2963
2014,E02000066,RPA,17,2963
2014,E02000066,RAL,9,2963
2014,E02000066,RAN,9,2963
2014,E02000066,RWF,8,2963
2014,E02000066,RQX,8,2963
2014,E02000067,RJ2,1103,3033
2014,E02000067,RN7,938,3033
2014,E02000067,RJ1,365,3033
2014,E02000067,RJZ,352,3033
2014,E02000067,RJ7,13,3033
2014,E02000067,RYJ,15,3033
2014,E02000067,RRV,26,3033
2014,E02000067,RPC,28,3033
2014,E02000067,R1H,33,3033
2014,E02000067,RPA,20,3033
2014,E02000067,RP6,28,3033
2014,E02000067,RAN,13,3033
2014,E02000067,RWF,13,3033
2014,E02000067,RPY,8,3033
2014,E02000068,RN7,1269,2740
2014,E02000068,RJ2,708,2740
2014,E02000068,RJ1,273,2740
2014,E02000068,RJZ,270,2740
2014,E02000068,RYJ,10,2740
2014,E02000068,R1H,23,2740
2014,E02000068,RPA,31,2740
2014,E02000068,RP6,21,2740
2014,E02000068,RPC,31,2740
2014,E02000068,RRV,10,2740
2014,E02000068,RJ7,8,2740
2014,E02000068,RT3,8,2740
2014,E02000069,RN7,946,2263
2014,E02000069,RJ2,607,2263
2014,E02000069,RJ1,254,2263
2014,E02000069,RJZ,274,2263
2014,E02000069,RRV,16,2263
2014,E02000069,RPA,22,2263
2014,E02000069,R1H,24,2263
2014,E02000069,RPC,20,2263
2014,E02000069,RP6,20,2263
2014,E02000069,RP4,8,2263
2014,E02000069,RJ7,8,2263
2014,E02000070,RJ2,909,2614
2014,E02000070,RN7,767,2614
2014,E02000070,RJ1,345,2614
2014,E02000070,RJZ,350,2614
2014,E02000070,RVV,10,2614
2014,E02000070,RT3,14,2614
2014,E02000070,R1H,23,2614
2014,E02000070,RPA,24,2614
2014,E02000070,RPC,25,2614
2014,E02000070,RP6,36,2614
2014,E02000070,RRV,17,2614
2014,E02000070,RWF,9,2614
2014,E02000070,RAN,8,2614
2014,E02000071,RN7,1198,2661
2014,E02000071,RJ2,614,2661
2014,E02000071,RJ1,315,2661
2014,E02000071,RJZ,317,2661
2014,E02000071,RWF,10,2661
2014,E02000071,RRV,12,2661
2014,E02000071,RP4,13,2661
2014,E02000071,RPA,23,2661
2014,E02000071,R1H,28,2661
2014,E02000071,RP6,26,2661
2014,E02000071,RPC,28,2661
2014,E02000071,RJ7,9,2661
2014,E02000071,RT3,9,2661
2014,E02000072,RN7,2457,4446
2014,E02000072,RJ1,419,4446
2014,E02000072,RJZ,406,4446
2014,E02000072,RJ2,753,4446
2014,E02000072,RJ7,12,4446
2014,E02000072,RVV,14,4446
2014,E02000072,RYJ,15,4446
2014,E02000072,RRV,25,4446
2014,E02000072,R1H,40,4446
2014,E02000072,RPA,78,4446
2014,E02000072,RPC,65,4446
2014,E02000072,RP6,24,4446
2014,E02000072,RAN,15,4446
2014,E02000072,RP4,15,4446
2014,E02000072,RWF,12,4446
2014,E02000072,RT3,8,4446
2014,E02000073,RJ2,1217,3182
2014,E02000073,RN7,811,3182
2014,E02000073,RJ1,403,3182
2014,E02000073,RJZ,493,3182
2014,E02000073,RP4,10,3182
2014,E02000073,RPA,14,3182
2014,E02000073,RRV,23,3182
2014,E02000073,R1H,27,3182
2014,E02000073,RP6,36,3182
2014,E02000073,RPC,23,3182
2014,E02000073,RAN,10,3182
2014,E02000073,RT3,10,3182
2014,E02000073,RVV,9,3182
2014,E02000073,RWF,8,3182
2014,E02000074,RN7,1799,3175
2014,E02000074,RJ1,302,3175
2014,E02000074,RJZ,329,3175
2014,E02000074,RJ2,476,3175
2014,E02000074,RAN,10,3175
2014,E02000074,RRV,12,3175
2014,E02000074,RWF,14,3175
2014,E02000074,RPA,52,3175
2014,E02000074,RPC,48,3175
2014,E02000074,RP6,21,3175
2014,E02000074,R1H,19,3175
2014,E02000074,RP4,12,3175
2014,E02000075,RN7,966,2591
2014,E02000075,RJ2,758,2591
2014,E02000075,RJ1,325,2591
2014,E02000075,RJZ,347,2591
2014,E02000075,RPA,15,2591
2014,E02000075,RP6,34,2591
2014,E02000075,R1H,21,2591
2014,E02000075,RPC,20,2591
2014,E02000075,RRV,17,2591
2014,E02000075,RAN,8,2591
2014,E02000077,RJ2,1058,2341
2014,E02000077,RJ1,315,2341
2014,E02000077,RJZ,371,2341
2014,E02000077,RN7,440,2341
2014,E02000077,RP6,29,2341
2014,E02000077,RRV,20,2341
2014,E02000077,R1H,18,2341
2014,E02000077,RP4,8,2341
2014,E02000077,RPA,8,2341
2014,E02000078,RN7,1449,2738
2014,E02000078,RJ1,289,2738
2014,E02000078,RJZ,314,2738
2014,E02000078,RJ2,466,2738
2014,E02000078,RWF,14,2738
2014,E02000078,RPC,32,2738
2014,E02000078,RPA,35,2738
2014,E02000078,RRV,21,2738
2014,E02000078,RP6,19,2738
2014,E02000078,R1H,9,2738
2014,E02000078,R1K,8,2738
2014,E02000079,RN7,936,2702
2014,E02000079,RJ2,830,2702
2014,E02000079,RJ1,281,2702
2014,E02000079,RJZ,433,2702
2014,E02000079,RWF,11,2702
2014,E02000079,RAN,13,2702
2014,E02000079,R1H,14,2702
2014,E02000079,RRV,22,2702
2014,E02000079,RPA,25,2702
2014,E02000079,RP6,29,2702
2014,E02000079,RPC,25,2702
2014,E02000080,RJ2,1139,2732
2014,E02000080,RJ1,355,2732
2014,E02000080,RJZ,528,2732
2014,E02000080,RN7,483,2732
2014,E02000080,RPY,10,2732
2014,E02000080,RJ7,11,2732
2014,E02000080,RYJ,14,2732
2014,E02000080,RRV,15,2732
2014,E02000080,R1H,31,2732
2014,E02000080,RP6,31,2732
2014,E02000080,RPC,15,2732
2014,E02000080,RVV,9,2732
2014,E02000080,RAN,8,2732
2014,E02000081,RN7,1376,2822
2014,E02000081,RJ2,576,2822
2014,E02000081,RJ1,278,2822
2014,E02000081,RJZ,379,2822
2014,E02000081,RWF,13,2822
2014,E02000081,R1H,14,2822
2014,E02000081,RPC,35,2822
2014,E02000081,RP6,27,2822
2014,E02000081,RRV,21,2822
2014,E02000081,RPA,20,2822
2014,E02000081,RJ7,9,2822
2014,E02000081,RQM,8,2822
2014,E02000082,RJ2,1096,2585
2014,E02000082,RJZ,526,2585
2014,E02000082,RJ1,338,2585
2014,E02000082,RN7,414,2585
2014,E02000082,RYJ,10,2585
2014,E02000082,RP4,11,2585
2014,E02000082,RPC,15,2585
2014,E02000082,R1H,24,2585
2014,E02000082,RP6,29,2585
2014,E02000082,RRV,24,2585
2014,E02000082,RPA,10,2585
2014,E02000082,RVV,8,2585
2014,E02000082,RWF,8,2585
2014,E02000083,RN7,2758,4153
2014,E02000083,RJ1,328,4153
2014,E02000083,RJZ,341,4153
2014,E02000083,RJ2,244,4153
2014,E02000083,RJ7,11,4153
2014,E02000083,RP4,13,4153
2014,E02000083,R1H,23,4153
2014,E02000083,RWF,33,4153
2014,E02000083,RPA,120,4153
2014,E02000083,RPC,107,4153
2014,E02000083,RP6,30,4153
2014,E02000083,RRV,19,4153
2014,E02000083,RVV,17,4153
2014,E02000083,RAN,17,4153
2014,E02000083,RPY,11,4153
2014,E02000084,RN7,1111,3415
2014,E02000084,RJ2,1016,3415
2014,E02000084,RJ1,424,3415
2014,E02000084,RJZ,589,3415
2014,E02000084,RJ7,11,3415
2014,E02000084,RP4,12,3415
2014,E02000084,RWF,13,3415
2014,E02000084,RT3,14,3415
2014,E02000084,RRV,25,3415
2014,E02000084,R1H,24,3415
2014,E02000084,RPA,30,3415
2014,E02000084,RPC,34,3415
2014,E02000084,RP6,38,3415
2014,E02000084,RVV,9,3415
2014,E02000085,RJ2,731,2404
2014,E02000085,RJZ,613,2404
2014,E02000085,RN7,566,2404
2014,E02000085,RJ1,315,2404
2014,E02000085,RVV,10,2404
2014,E02000085,RRV,11,2404
2014,E02000085,RJ7,15,2404
2014,E02000085,RPC,16,2404
2014,E02000085,RP6,21,2404
2014,E02000085,R1H,20,2404
2014,E02000085,RAN,8,2404
2014,E02000086,RJZ,601,2172
2014,E02000086,RN7,492,2172
2014,E02000086,RJ2,594,2172
2014,E02000086,RJ1,325,2172
2014,E02000086,RRV,14,2172
2014,E02000086,R1H,15,2172
2014,E02000086,RPC,25,2172
2014,E02000086,RP6,17,2172
2014,E02000086,RPA,9,2172
2014,E02000086,RYJ,8,2172
2014,E02000087,RN7,1200,2662
2014,E02000087,RJ1,283,2662
2014,E02000087,RJZ,513,2662
2014,E02000087,RJ2,427,2662
2014,E02000087,RP4,10,2662
2014,E02000087,R1H,11,2662
2014,E02000087,RRV,22,2662
2014,E02000087,RPA,31,2662
2014,E02000087,RPC,32,2662
2014,E02000087,RWF,18,2662
2014,E02000087,RP6,31,2662
2014,E02000088,RN7,746,2462
2014,E02000088,RJZ,625,2462
2014,E02000088,RJ2,579,2462
2014,E02000088,RJ1,303,2462
2014,E02000088,RVV,10,2462
2014,E02000088,R1H,16,2462
2014,E02000088,RP6,24,2462
2014,E02000088,RRV,21,2462
2014,E02000088,RPC,21,2462
2014,E02000088,RPA,16,2462
2014,E02000088,RAN,10,2462
2014,E02000088,RT3,10,2462
2014,E02000088,RYJ,9,2462
2014,E02000089,RJZ,821,2512
2014,E02000089,RJ2,740,2512
2014,E02000089,RJ1,337,2512
2014,E02000089,RN7,435,2512
2014,E02000089,RWF,10,2512
2014,E02000089,RPC,15,2512
2014,E02000089,R1H,20,2512
2014,E02000089,RRV,18,2512
2014,E02000089,RP6,20,2512
2014,E02000089,RP4,10,2512
2014,E02000090,RJZ,1155,2998
2014,E02000090,RJ2,716,2998
2014,E02000090,RJ1,377,2998
2014,E02000090,RN7,530,2998
2014,E02000090,RRV,25,2998
2014,E02000090,RPC,23,2998
2014,E02000090,RP6,24,2998
2014,E02000090,R1H,20,2998
2014,E02000090,RP4,8,2998
2014,E02000090,RAN,8,2998
2014,E02000091,RJZ,1367,3420
2014,E02000091,RJ2,702,3420
2014,E02000091,RJ1,462,3420
2014,E02000091,RN7,640,3420
2014,E02000091,RQM,10,3420
2014,E02000091,RPA,11,3420
2014,E02000091,RJ7,13,3420
2014,E02000091,RP4,14,3420
2014,E02000091,RRV,28,3420
2014,E02000091,R1H,22,3420
2014,E02000091,RPC,30,3420
2014,E02000091,RP6,29,3420
2014,E02000091,RT3,11,3420
2014,E02000091,R1K,9,3420
2014,E02000091,RWF,8,3420
2014,E02000092,RJZ,965,2401
2014,E02000092,RN7,570,2401
2014,E02000092,RJ1,260,2401
2014,E02000092,RJ2,431,2401
2014,E02000092,RPC,26,2401
2014,E02000092,R1H,21,2401
2014,E02000092,RP6,18,2401
2014,E02000092,RRV,9,2401
2014,E02000092,RP4,9,2401
2014,E02000092,RAN,8,2401
2014,E02000092,RPA,8,2401
2014,E02000092,RVV,8,2401
2014,E02000093,R1K,2610,5012
2014,E02000093,RAL,1393,5012
2014,E02000093,RYJ,263,5012
2014,E02000093,RJZ,15,5012
2014,E02000093,RJ1,34,5012
2014,E02000093,RRV,200,5012
2014,E02000093,R1H,22,5012
2014,E02000093,RWG,25,5012
2014,E02000093,RP4,29,5012
2014,E02000093,RAN,54,5012
2014,E02000093,RQM,68,5012
2014,E02000093,RT3,56,5012
2014,E02000093,RP6,135,5012
2014,E02000093,RAS,20,5012
2014,E02000093,RKE,20,5012
2014,E02000093,RWH,15,5012
2014,E02000094,R1K,1885,3910
2014,E02000094,RAL,1209,3910
2014,E02000094,RYJ,261,3910
2014,E02000094,RAS,11,3910
2014,E02000094,RJZ,13,3910
2014,E02000094,RKE,14,3910
2014,E02000094,RWG,16,3910
2014,E02000094,RJ1,31,3910
2014,E02000094,RRV,178,3910
2014,E02000094,R1H,23,3910
2014,E02000094,RP4,29,3910
2014,E02000094,RQM,45,3910
2014,E02000094,RT3,42,3910
2014,E02000094,RP6,77,3910
2014,E02000094,RAN,29,3910
2014,E02000094,RWH,8,3910
2014,E02000095,R1K,2972,4490
2014,E02000095,RYJ,344,4490
2014,E02000095,RAL,462,4490
2014,E02000095,RKE,10,4490
2014,E02000095,RWH,13,4490
2014,E02000095,RJZ,14,4490
2014,E02000095,RJ1,37,4490
2014,E02000095,RRV,102,4490
2014,E02000095,R1H,24,4490
2014,E02000095,RP4,26,4490
2014,E02000095,RWG,32,4490
2014,E02000095,RAS,35,4490
2014,E02000095,RAN,41,4490
2014,E02000095,RQM,84,4490
2014,E02000095,RT3,64,4490
2014,E02000095,RP6,171,4490
2014,E02000096,R1K,2308,3335
2014,E02000096,RYJ,239,3335
2014,E02000096,RWH,10,3335
2014,E02000096,R1H,13,3335
2014,E02000096,RJ1,32,3335
2014,E02000096,RRV,93,3335
2014,E02000096,RP4,24,3335
2014,E02000096,RWG,30,3335
2014,E02000096,RQM,43,3335
2014,E02000096,RAS,39,3335
2014,E02000096,RAN,45,3335
2014,E02000096,RAL,163,3335
2014,E02000096,RT3,75,3335
2014,E02000096,RP6,158,3335
2014,E02000096,RJZ,13,3335
2014,E02000097,R1K,2391,4050
2014,E02000097,RYJ,391,4050
2014,E02000097,RAL,643,4050
2014,E02000097,R1H,12,4050
2014,E02000097,RWG,15,4050
2014,E02000097,RJ1,27,4050
2014,E02000097,RRV,159,4050
2014,E02000097,RP4,33,4050
2014,E02000097,RQM,78,4050
2014,E02000097,RT3,48,4050
2014,E02000097,RP6,122,4050
2014,E02000097,RAS,18,4050
2014,E02000097,RKE,17,4050
2014,E02000097,RAN,33,4050
2014,E02000097,RWH,12,4050
2014,E02000097,RJZ,9,4050
2014,E02000097,RQX,8,4050
2014,E02000098,R1K,2768,4072
2014,E02000098,RYJ,480,4072
2014,E02000098,RAL,247,4072
2014,E02000098,R1H,13,4072
2014,E02000098,RWG,15,4072
2014,E02000098,RJ1,26,4072
2014,E02000098,RRV,106,4072
2014,E02000098,RAS,24,4072
2014,E02000098,RAN,38,4072
2014,E02000098,RQM,68,4072
2014,E02000098,RT3,58,4072
2014,E02000098,RP6,129,4072
2014,E02000098,RP4,24,4072
2014,E02000098,RJZ,13,4072
2014,E02000099,R1K,2502,3646
2014,E02000099,RYJ,382,3646
2014,E02000099,RAL,202,3646
2014,E02000099,RKE,15,3646
2014,E02000099,RJ1,32,3646
2014,E02000099,RRV,93,3646
2014,E02000099,RAS,28,3646
2014,E02000099,RAN,33,3646
2014,E02000099,RQM,68,3646
2014,E02000099,RT3,48,3646
2014,E02000099,RP6,111,3646
2014,E02000099,RWG,20,3646
2014,E02000099,R1H,19,3646
2014,E02000099,RP4,32,3646
2014,E02000100,R1K,2534,3492
2014,E02000100,RYJ,325,3492
2014,E02000100,RJZ,14,3492
2014,E02000100,RJ1,28,3492
2014,E02000100,RRV,81,3492
2014,E02000100,RAS,30,3492
2014,E02000100,RAN,37,3492
2014,E02000100,RQM,60,3492
2014,E02000100,RAL,77,3492
2014,E02000100,RT3,59,3492
2014,E02000100,RP6,152,3492
2014,E02000100,RP4,18,3492
2014,E02000100,RWG,17,3492
2014,E02000100,RWH,9,3492
2014,E02000101,R1K,3110,4704
2014,E02000101,RYJ,641,4704
2014,E02000101,RAL,310,4704
2014,E02000101,R1H,12,4704
2014,E02000101,RKE,13,4704
2014,E02000101,RJZ,16,4704
2014,E02000101,RJ1,36,4704
2014,E02000101,RRV,95,4704
2014,E02000101,RAS,29,4704
2014,E02000101,RP4,31,4704
2014,E02000101,RAN,47,4704
2014,E02000101,RQM,109,4704
2014,E02000101,RT3,51,4704
2014,E02000101,RP6,121,4704
2014,E02000101,RWG,12,4704
2014,E02000102,R1K,2127,3586
2014,E02000102,RYJ,712,3586
2014,E02000102,RAL,283,3586
2014,E02000102,R1H,11,3586
2014,E02000102,RKE,15,3586
2014,E02000102,RJ1,38,3586
2014,E02000102,RRV,87,3586
2014,E02000102,RAN,28,3586
2014,E02000102,RQM,83,3586
2014,E02000102,RT3,43,3586
2014,E02000102,RP6,50,3586
2014,E02000102,RP4,20,3586
2014,E02000102,RAS,19,3586
2014,E02000102,RJZ,11,3586
2014,E02000103,R1K,1751,3912
2014,E02000103,RYJ,1015,3912
2014,E02000103,RAL,601,3912
2014,E02000103,RAS,10,3912
2014,E02000103,R1H,16,3912
2014,E02000103,RJ1,64,3912
2014,E02000103,RRV,172,3912
2014,E02000103,RP4,26,3912
2014,E02000103,RKE,29,3912
2014,E02000103,RAN,31,3912
2014,E02000103,RQM,77,3912
2014,E02000103,RT3,36,3912
2014,E02000103,RP6,22,3912
2014,E02000103,RWG,9,3912
2014,E02000104,R1K,2392,3417
2014,E02000104,RYJ,412,3417
2014,E02000104,RJZ,12,3417
2014,E02000104,RJ1,34,3417
2014,E02000104,RRV,83,3417
2014,E02000104,RQM,69,3417
2014,E02000104,RAL,120,3417
2014,E02000104,RT3,54,3417
2014,E02000104,RP6,92,3417
2014,E02000104,RP4,21,3417
2014,E02000104,RAS,20,3417
2014,E02000104,RAN,34,3417
2014,E02000104,RWG,8,3417
2014,E02000104,R1H,8,3417
2014,E02000105,R1K,3011,4142
2014,E02000105,RYJ,468,4142
2014,E02000105,RKE,10,4142
2014,E02000105,R1H,12,4142
2014,E02000105,RJZ,13,4142
2014,E02000105,RWG,15,4142
2014,E02000105,RJ1,25,4142
2014,E02000105,RRV,61,4142
2014,E02000105,RP4,28,4142
2014,E02000105,RAS,39,4142
2014,E02000105,RQM,93,4142
2014,E02000105,RAL,103,4142
2014,E02000105,RT3,62,4142
2014,E02000105,RP6,114,4142
2014,E02000105,RAN,39,4142
2014,E02000105,RWH,9,4142
2014,E02000106,R1K,2676,4769
2014,E02000106,RYJ,1076,4769
2014,E02000106,RAL,388,4769
2014,E02000106,RJ7,10,4769
2014,E02000106,RJZ,14,4769
2014,E02000106,RJ1,73,4769
2014,E02000106,RRV,126,4769
2014,E02000106,R1H,24,4769
2014,E02000106,RP4,28,4769
2014,E02000106,RAN,36,4769
2014,E02000106,RQM,111,4769
2014,E02000106,RT3,57,4769
2014,E02000106,RP6,44,4769
2014,E02000106,RAS,21,4769
2014,E02000106,RKE,20,4769
2014,E02000107,RYJ,1366,4357
2014,E02000107,R1K,1185,4357
2014,E02000107,RAL,1026,4357
2014,E02000107,RRV,295,4357
2014,E02000107,RJ7,12,4357
2014,E02000107,RPY,13,4357
2014,E02000107,RJ1,62,4357
2014,E02000107,RKE,30,4357
2014,E02000107,R1H,33,4357
2014,E02000107,RQM,119,4357
2014,E02000107,RT3,40,4357
2014,E02000107,RP6,29,4357
2014,E02000107,RJZ,19,4357
2014,E02000107,RP4,18,4357
2014,E02000107,RAN,30,4357
2014,E02000108,R1K,2180,2972
2014,E02000108,RYJ,325,2972
2014,E02000108,RRV,40,2972
2014,E02000108,RP4,22,2972
2014,E02000108,RAS,29,2972
2014,E02000108,RQM,68,2972
2014,E02000108,RAL,64,2972
2014,E02000108,RT3,45,2972
2014,E02000108,RP6,108,2972
2014,E02000108,RJ1,21,2972
2014,E02000108,RAN,18,2972
2014,E02000108,RWG,8,2972
2014,E02000109,R1K,3078,4570
2014,E02000109,RYJ,770,4570
2014,E02000109,RKE,11,4570
2014,E02000109,RJZ,13,4570
2014,E02000109,RJ1,39,4570
2014,E02000109,RRV,95,4570
2014,E02000109,R1H,24,4570
2014,E02000109,RP4,27,4570
2014,E02000109,RAN,35,4570
2014,E02000109,RQM,97,4570
2014,E02000109,RAL,160,4570
2014,E02000109,RT3,41,4570
2014,E02000109,RP6,94,4570
2014,E02000109,RAS,19,4570
2014,E02000109,RJ7,8,4570
2014,E02000110,R1K,1291,3303
2014,E02000110,RYJ,1102,3303
2014,E02000110,RAL,410,3303
2014,E02000110,RAS,12,3303
2014,E02000110,RJZ,14,3303
2014,E02000110,RP4,15,3303
2014,E02000110,RKE,16,3303
2014,E02000110,RJ1,47,3303
2014,E02000110,RRV,157,3303
2014,E02000110,R1H,24,3303
2014,E02000110,RQM,85,3303
2014,E02000110,RT3,26,3303
2014,E02000110,RP6,24,3303
2014,E02000110,RAN,16,3303
2014,E02000111,R1K,3420,4594
2014,E02000111,RYJ,522,4594
2014,E02000111,RJZ,14,4594
2014,E02000111,R1H,15,4594
2014,E02000111,RJ1,30,4594
2014,E02000111,RRV,74,4594
2014,E02000111,RP4,22,4594
2014,E02000111,RAS,28,4594
2014,E02000111,RAN,34,4594
2014,E02000111,RQM,106,4594
2014,E02000111,RAL,104,4594
2014,E02000111,RT3,53,4594
2014,E02000111,RP6,104,4594
2014,E02000111,RWH,9,4594
2014,E02000112,R1K,3100,4398
2014,E02000112,RYJ,669,4398
2014,E02000112,RJ7,10,4398
2014,E02000112,RWG,12,4398
2014,E02000112,RJZ,15,4398
2014,E02000112,RJ1,33,4398
2014,E02000112,RRV,76,4398
2014,E02000112,RAN,24,4398
2014,E02000112,RQM,110,4398
2014,E02000112,RAL,97,4398
2014,E02000112,RT3,44,4398
2014,E02000112,RP6,91,4398
2014,E02000112,RAS,21,4398
2014,E02000112,R1H,19,4398
2014,E02000112,RP4,21,4398
2014,E02000113,R1K,2656,4534
2014,E02000113,RYJ,1220,4534
2014,E02000113,RJ1,37,4534
2014,E02000113,RRV,76,4534
2014,E02000113,RP4,27,4534
2014,E02000113,RAN,36,4534
2014,E02000113,RQM,159,4534
2014,E02000113,RAL,136,4534
2014,E02000113,RT3,32,4534
2014,E02000113,RP6,31,4534
2014,E02000113,RAS,20,4534
2014,E02000113,RJZ,19,4534
2014,E02000113,RKE,17,4534
2014,E02000113,R1H,9,4534
2014,E02000113,RWH,8,4534
2014,E02000114,RYJ,1283,3295
2014,E02000114,R1K,1147,3295
2014,E02000114,RAL,331,3295
2014,E02000114,RAN,11,3295
2014,E02000114,R1H,14,3295
2014,E02000114,RJ1,62,3295
2014,E02000114,RRV,160,3295
2014,E02000114,RQM,122,3295
2014,E02000114,RT3,34,3295
2014,E02000114,RP6,22,3295
2014,E02000114,RKE,19,3295
2014,E02000114,RP4,17,3295
2014,E02000114,RJZ,14,3295
2014,E02000114,RAS,8,3295
2014,E02000115,RYJ,1270,3314
2014,E02000115,RAL,809,3314
2014,E02000115,RRV,290,3314
2014,E02000115,R1K,554,3314
2014,E02000115,RJ7,11,3314
2014,E02000115,RJZ,14,3314
2014,E02000115,RJ1,73,3314
2014,E02000115,RKE,24,3314
2014,E02000115,R1H,25,3314
2014,E02000115,RQM,83,3314
2014,E02000115,RP6,22,3314
2014,E02000115,RT3,21,3314
2014,E02000115,RP4,25,3314
2014,E02000115,RAN,14,3314
2014,E02000115,RPY,11,3314
2014,E02000116,R1K,1543,3674
2014,E02000116,RYJ,1349,3674
2014,E02000116,RAL,282,3674
2014,E02000116,RKE,10,3674
2014,E02000116,RP6,11,3674
2014,E02000116,RAN,13,3674
2014,E02000116,RJ1,42,3674
2014,E02000116,RRV,140,3674
2014,E02000116,R1H,23,3674
2014,E02000116,RP4,28,3674
2014,E02000116,RQM,103,3674
2014,E02000116,RAS,18,3674
2014,E02000116,RT3,28,3674
2014,E02000117,R1K,2931,5721
2014,E02000117,RYJ,1907,5721
2014,E02000117,RWG,10,5721
2014,E02000117,RJ1,70,5721
